1.0 0.0
1.10005 0.0
1.11011 0.0
1.12018 0.0
1.22023 0.0
1.22023 4.0000000000040004e-05
1.22023 0.0005100000000000104
1.22023 0.0009799999999999809
1.22023 0.0014500000000001734
1.22023 0.0019299999999999873
1.22023 0.0024000000000001798
1.22023 0.00287000000000015
1.22023 0.0033400000000001207
1.22023 0.003810000000000091
1.22023 0.004290000000000127
1.32027 0.0
1.32074 0.0
1.32121 0.00019999999999997797
1.32168 0.00041000000000002146
1.32216 0.0005999999999999339
1.32263 0.0008099999999999774
1.3231 0.0010099999999999554
1.32357 0.0012199999999999989
1.32404 0.0014199999999999768
1.32452 0.0016100000000001113
1.32499 0.0018200000000001548
1.33141 0.0
1.33276 0.0
1.33411 0.0
1.33546 0.0
1.33681 0.0
1.34148 0.0
1.34283 0.0
1.34417 0.0
1.34552 0.0
1.34687 0.0
1.44152 0.0
1.44152 0.0004700000000001925
1.44287 0.0
1.44287 0.00046999999999997044
1.44287 0.0009399999999999409
1.44422 5.999999999994898e-05
1.44422 0.0005399999999999849
1.44422 0.0010099999999999554
1.44557 0.00012999999999996348
1.44557 0.0005999999999999339
1.44557 0.0010699999999999044
1.44691 0.00021000000000004349
1.44691 0.0006800000000000139
1.44691 0.0011499999999999844
1.53748 0.0
1.54199 0.0
1.54246 0.00021000000000004349
1.54334 0.0
1.54381 0.00020000000000020002
1.54428 0.0004099999999997994
1.54476 0.000600000000000156
1.54523 0.0008099999999999774
1.5457 0.0010099999999999554
1.54617 0.0012199999999999989
1.54755 0.0
1.54664 0.0014199999999999768
1.54712 0.0016099999999998893
1.54759 0.0018199999999999328
1.54806 0.0020199999999999108
1.54853 0.0022299999999999542
1.55334 0.0
1.55469 0.0
1.55604 0.0
1.55739 0.0
1.55873 0.0
1.56008 0.0
1.56143 0.0
1.5634 0.0
1.56475 0.0
1.5661 0.0
1.56745 0.0
1.5688 0.0
1.57014 0.0
1.57149 0.0
1.64759 0.0
1.64759 0.00046999999999997044
1.66345 0.0
1.66345 0.00046999999999997044
1.66345 0.0009399999999999409
1.66479 7.00000000000145e-05
1.66479 0.0005399999999999849
1.66479 0.0010200000000000209
1.66614 0.000140000000000029
1.66614 0.0006099999999999994
1.66614 0.0010799999999999699
1.66749 0.00019999999999997797
1.66749 0.0006800000000000139
1.66749 0.0011499999999999844
1.66884 0.00026999999999999247
1.66884 0.0007399999999999629
1.66884 0.0012099999999999334
1.67019 0.00034000000000000696
1.67019 0.0008099999999999774
1.67019 0.0012799999999999478
1.67154 0.00039999999999995595
1.67154 0.0008699999999999264
